0.972839,0.280953
0.985961,0.07416
0.425977,0.342875
0.709799,0.652303
0.00701926,0.960082
0.857509,0.971221
0.48497,0.0601825
0.441359,0.107761
0.787774,0.883541
0.16895,0.154637
0.491501,0.639607
0.0975066,0.381878
0.960387,0.213111
0.142033,0.83816
0.167852,0.824488
0.717734,0.547716
0.731254,0.0520951
0.298898,0.959197
0.189978,0.121952
0.174963,0.802606
0.0594501,0.871151
0.18479,0.0109256
0.69158,0.291299
0.711112,0.862392
0.472976,0.0588397
0.71569,0.999451
0.392773,0.957121
0.0968963,0.481246
0.510178,0.597827
0.150884,0.525559
0.354259,0.347575
0.417219,0.0960723
0.786218,0.865322
0.690817,0.992096
0.355998,0.157842
0.481094,0.596026
0.684378,0.558916
0.699515,0.935667
0.901334,0.538316
0.857051,0.216987
0.672628,0.74752
0.552446,0.483932
0.845607,0.20777
0.533097,0.561327
0.244911,0.0469985
0.109012,0.937468
0.65038,0.691855
0.202002,0.742149
0.487533,0.920988
0.810389,0.476821
0.262185,0.686148
0.171361,0.652974
0.270669,0.106662
0.401898,0.99469
0.616413,0.544603
0.898923,0.362285
0.0646687,0.165624
0.281014,0.0527055
0.766259,0.89288
0.152348,0.633076
0.381573,0.159459
0.469771,0.963744
0.636586,0.366314
0.794946,0.567156
0.841365,0.450819
0.21247,0.998627
0.402936,0.473617
0.195288,0.375042
0.863521,0.628925
0.198431,0.718497
0.495346,0.584857
0.262734,0.270211
0.983398,0.560442
0.409497,0.431623
0.227241,0.0448012
0.107334,0.488693
0.793481,0.565416
0.592792,0.775536
0.0494095,0.411298
0.325236,0.433729
0.510025,0.717795
0.358379,0.423933
0.428877,0.818476
0.908567,0.945158
0.164342,0.271371
0.901883,0.918882
0.352763,0.46498
0.780816,0.693899
0.419172,0.210578
0.352123,0.627766
0.45732,0.227363
0.956877,0.701743
0.0101321,0.926176
0.743919,0.825251
0.781701,0.398328
0.328227,0.985656
0.812159,0.0160222
0.615436,0.900449
0.146855,0.549974
0.0731223,0.327311
0.530808,0.211035
0.231178,0.688833
0.159642,0.52208
0.691671,0.16776
0.0187994,0.425794
0.429518,0.929411
0.841548,0.535478
0.666036,0.626911
0.217353,0.934355
0.0952483,0.846522
0.882504,0.430158
0.745628,0.647938
0.722587,0.67101
0.257363,0.857112
0.520096,0.0287484
0.857204,0.266945
0.976836,0.65624
0.81167,0.402661
0.0431837,0.624653
0.640065,0.00753807
0.0852687,0.547227
0.868496,0.906156
0.92111,0.595386
0.606159,0.400189
0.25721,0.313852
0.725211,0.854244
0.557146,0.140843
0.925291,0.626911
0.872402,0.0394299
0.464095,0.00415052
0.667898,0.146641
0.835261,0.290689
0.172552,0.8464
0.174749,0.715842
0.286843,0.172277
0.677023,0.310099
0.577807,0.947142
0.802026,0.408856
0.393536,0.564531
0.554827,0.938841
0.627949,0.819849
0.618397,0.144566
0.167211,0.695669
0.621387,0.910123
0.548967,0.509201
0.321787,0.333018
0.865932,0.326731
0.988037,0.706381
0.444441,0.0522477
0.758263,0.565142
0.330302,0.0959197
0.259835,0.953673
0.11185,0.0290536
0.269478,0.569567
0.112613,0.131657
0.695883,0.941313
0.484115,0.238624
0.66567,0.29487
0.230506,0.791162
0.994293,0.266335
0.695914,0.499557
0.822932,0.116428
0.546037,0.523423
0.702414,0.603076
0.775109,0.575884
0.906095,0.168615
0.769494,0.857723
0.252022,0.597613
0.959166,0.227882
0.216437,0.80166
0.0883206,0.51677
0.619434,0.887387
0.636525,0.38789
0.664144,0.163793
0.421125,0.65511
0.610706,0.245674
0.913083,0.46086
0.866146,0.908353
0.296426,0.222236
0.771691,0.851222
0.803522,0.750481
0.868557,0.025483
0.356639,0.451064
0.923368,0.682638
0.0477004,0.00964385
0.494644,0.799677
0.486984,0.471023
0.321787,0.037965
0.552202,0.116459
0.317209,0.891293
0.569414,0.0465102
0.443464,0.179357
0.456557,0.874905
0.256355,0.543901
0.861446,0.440046
0.395276,0.102359
0.824793,0.94058
0.802149,0.916318
0.000152593,0.400616
0.949889,0.430616
0.96173,0.87167
0.862209,0.539415
0.631031,0.276925
0.205573,0.435377
0.354442,0.304514
0.234474,0.898404
0.661885,0.255684
0.871792,0.179968
0.238716,0.254524
0.704794,0.139622
0.141697,0.724967
0.17893,0.789422
0.790368,0.541917
0.769555,0.90286
0.764763,0.762322
0.4138,0.844813
0.941679,0.342479
0.983398,0.278024
0.999268,0.748192
0.0795618,0.903104
0.822779,0.863399
0.931822,0.8876
0.841365,0.10416
0.681021,0.141331
0.82815,0.143956
0.828883,0.0932035
0.194128,0.156316
0.134587,0.126408
0.307901,0.981506
0.73983,0.328104
0.871426,0.123264
0.803766,0.709586
0.884274,0.981933
0.428785,0.553819
0.226661,0.229774
0.15891,0.0457778
0.392987,0.73574
0.831355,0.842463
0.406964,0.944761
0.0628071,0.738456
0.44969,0.118656
0.152257,0.0835902
0.231849,0.344707
0.680471,0.108798
0.641316,0.717582
0.588214,0.81634
0.697317,0.601947
0.0144047,0.590625
0.34254,0.381054
0.675192,0.186346
0.104526,0.597919
0.0649434,0.249519
0.15714,0.895444
0.261422,0.0279244
0.81399,0.661428
0.615131,0.427625
0.984497,0.785333
0.104923,0.0709861
0.624256,0.431959
0.641011,0.513169
0.710807,0.239631
0.0961333,0.27308
0.775872,0.847987
0.346873,0.834864
0.525681,0.162175
0.105625,0.276467
0.58034,0.260079
0.82522,0.681478
0.863552,0.347575
0.456679,0.990173
0.674032,0.669515
0.342051,0.446455
0.969878,0.781854
0.023011,0.296854
0.896939,0.0912198
0.246956,0.897397
0.0927152,0.068453
0.951445,0.885128
0.796808,0.0422376
0.508377,0.570452
0.299173,0.978942
0.00943022,0.206244
0.757897,0.155004
0.873592,0.29017
0.916715,0.128544
0.558,0.556505
0.754875,0.915555
0.654012,0.813715
0.599414,0.777459
0.148961,0.283883
0.731803,0.52678
0.135258,0.600513
0.019776,0.756035
0.748039,0.120426
0.606067,0.89697
0.612445,0.706839
0.184759,0.516007
0.582202,0.639027
0.897153,0.752647
0.0501419,0.805322
0.377392,0.30604
0.612476,0.835627
0.98059,0.877285
0.367656,0.329386
0.723045,0.472549
0.631458,0.836055
0.967009,0.474288
0.349162,0.742943
0.380902,0.885617
0.986236,0.728324
0.205847,0.655477
0.178869,0.934721
0.360424,0.489547
0.925687,0.519364
0.41438,0.0541704
0.601215,0.737938
0.962706,0.978851
0.573473,0.217353
0.431532,0.563738
0.705863,0.574877
0.846797,0.598865
0.525437,0.0385144
0.596912,0.200537
0.338084,0.226264
0.721213,0.071688
0.0724509,0.73925
0.754601,0.0924711
0.133671,0.725944
0.66039,0.64687
0.0479446,0.0731223
0.882107,0.592181
0.179388,0.38023
0.0458693,0.277139
0.300607,0.372967
0.344279,0.515244
0.29783,0.912687
0.13303,0.91934
0.792077,0.25782
0.772179,0.503647
0.957762,0.733421
0.242164,0.960051
0.319498,0.465072
0.567034,0.513871
0.809168,0.33372
0.575091,0.766503
0.863308,0.807367
0.0290841,0.43025
0.843532,0.805719
0.656514,0.362285
0.559801,0.254738
0.111606,0.803339
0.1789,0.486587
0.400403,0.228095
0.298807,0.141575
0.799646,0.712973
0.470107,0.728416
0.801416,0.227638
0.946348,0.498733
0.114048,0.756829
0.943785,0.792535
0.251289,0.658284
0.192328,0.510392
0.740349,0.163457
0.0586871,0.869106
0.480361,0.426893
0.0231025,0.0963469
0.282632,0.0307321
0.790796,0.221656
0.123692,0.350627
0.8193,0.618793
0.142491,0.689108
0.543413,0.456648
0.91287,0.582751
0.0782189,0.71453
0.0228889,0.189703
0.682363,0.917966
0.491989,0.163244
0.761803,0.251839
0.0571306,0.917997
0.696249,0.206366
0.859462,0.694876
0.26896,0.412702
0.56267,0.331553
0.981353,0.824213
0.434095,0.143651
0.0334788,0.899686
0.420087,0.823878
0.252083,0.944792
0.746696,0.764885
0.746666,0.267953
0.0769982,0.712241
0.575945,0.306986
0.756401,0.153752
0.204779,0.382488
0.176946,0.351268
0.033723,0.234779
0.792138,0.421339
0.781915,0.999939
0.813288,0.371014
0.00473037,0.781762
0.11887,0.495041
0.527604,0.475631
0.408063,0.040376
0.0768456,0.00061037
0.129307,0.544755
0.889401,0.595813
0.216041,0.755303
0.581744,0.337748
0.159978,0.533372
0.0605792,0.534471
0.453536,0.652089
0.755028,0.152806
0.93289,0.892666
0.952879,0.935423
0.0522477,0.345683
0.521378,0.363109
0.621693,0.324046
0.794,0.119419
0.0383007,0.792993
0.904721,0.213263
0.543382,0.724418
0.350352,0.41612
0.536027,0.281014
0.0633259,0.169713
0.474471,0.236854
0.774773,0.621052
0.396954,0.540391
0.950224,0.940214
0.592517,0.426435
0.0789514,0.577837
0.453719,0.983367
0.597888,0.618336
0.0423597,0.581042
0.231391,0.885006
0.398938,0.0672628
0.028779,0.953154
0.127842,0.137089
0.879879,0.728111
0.289071,0.782861
0.790521,0.743553
0.127873,0.230323
0.699118,0.836879
0.673452,0.267373
0.115604,0.357921
0.73806,0.371624
0.363506,0.567034
0.348003,0.543016
0.707175,0.378735
0.137028,0.24778
0.144719,0.107486
0.734367,0.380078
0.148656,0.371807
0.677847,0.647298
0.134404,0.812342
0.883694,0.285409
0.939238,0.781152
0.204382,0.511063
0.0917081,0.657735
0.105472,0.615528
0.153813,0.948271
0.992859,0.10828
0.916196,0.824213
0.221625,0.814966
0.728416,0.256813
0.318003,0.337168
0.745201,0.403455
0.445235,0.779534
0.369945,0.402142
0.644795,0.150731
0.676687,0.230506
0.884548,0.344646
0.0917997,0.785669
0.444502,0.107608
0.116886,0.840724
0.671865,0.898618
0.373699,0.034608
0.636372,0.047792
0.752861,0.551683
0.717429,0.120731
0.946989,0.646413
0.653951,0.893399
0.150182,0.670553
0.0883816,0.844966
0.204657,0.758232
0.136357,0.57448
0.975738,0.825739
0.0125736,0.0477004
0.236763,0.0415662
0.244942,0.0798669
0.845149,0.424146
0.507584,0.961547
0.49031,0.721824
0.60445,0.632832
0.795587,0.233161
0.63451,0.31315
0.0545061,0.722587
0.869655,0.991943
0.383404,0.0877102
0.376965,0.686941
0.571001,0.935484
0.916471,0.876766
0.406781,0.72219
0.144993,0.0129704
0.768914,0.614551
0.658681,0.518845
0.253304,0.727622
0.903897,0.180517
0.624989,0.895779
0.48912,0.337199
0.872799,0.633534
0.928159,0.776208
0.148961,0.441572
0.346232,0.739402
0.374798,0.115177
0.180395,0.947356
0.793451,0.210486
0.405286,0.0470595
0.251289,0.325449
0.315256,0.390118
0.489181,0.351482
0.39494,0.546831
0.224433,0.351909
0.308329,0.463088
0.305338,0.223762
0.538682,0.666128
0.719108,0.798914
0.709983,0.425184
0.734458,0.541002
0.121036,0.273782
0.960509,0.4944
0.524277,0.799249
0.60268,0.641102
0.67922,0.106113
0.697073,0.322275
0.713095,0.860073
0.604968,0.880612
0.819269,0.317423
0.547868,0.179205
0.324625,0.247902
0.465194,0.154241
0.657674,0.155858
0.975341,0.0566424
0.247749,0.706656
0.721366,0.539598
0.887753,0.764306
0.883023,0.248054
0.590533,0.94702
0.135655,0.0664083
0.470931,0.105991
0.838069,0.680685
0.684378,0.634968
0.729698,0.611255
0.953307,0.0154424
0.919095,0.372753
0.712821,0.50499
0.444624,0.91702
0.406842,0.374126
0.188635,0.0154729
0.965575,0.598346
0.426374,0.73748
0.996124,0.411359
0.790948,0.680136
0.717246,0.626209
0.935636,0.106815
0.169347,0.129887
0.674551,0.649922
0.731315,0.458205
0.883206,0.734153
0.475021,0.85696
0.940001,0.377148
0.389142,0.735557
0.99002,0.522996
0.003296,0.919797
0.812403,0.565264
0.44377,0.609302
0.572375,0.215888
0.452315,0.446608
0.239265,0.375805
0.398816,0.603717
0.952055,0.163915
0.819636,0.292306
0.11298,0.760521
0.512406,0.60448
0.49147,0.221198
0.718741,0.0892361
0.118534,0.918241
0.42613,0.972045
0.253883,0.764458
0.320292,0.422926
0.206214,0.877132
0.418928,0.779839
0.288491,0.837428
0.918668,0.133061
0.689169,0.201544
0.285867,0.177587
0.540605,0.420606
0.123203,0.739036
0.966155,0.824244
0.842311,0.879666
0.386792,0.825648
0.674856,0.990905
0.869137,0.00305185
0.0525224,0.778191
0.795129,0.21482
0.887387,0.544969
0.635945,0.403455
0.783837,0.681478
0.110141,0.245827
0.713736,0.764885
0.508042,0.305094
0.185339,0.177221
0.463271,0.840938
0.437727,0.647053
0.953001,0.934111
0.691977,0.62093
0.807733,0.0817896
0.990173,0.871731
0.512253,0.920042
0.65334,0.248939
0.578814,0.228919
0.890316,0.978545
0.273751,0.877926
0.587573,0.416974
0.979034,0.866207
0.812464,0.667501
0.969634,0.115329
0.0603046,0.963225
0.888302,0.170263
0.777123,0.224586
0.698813,0.46437
0.188604,0.696707
0.398999,0.305429
0.967589,0.0727561
0.274728,0.238624
0.769829,0.0105594
0.976257,0.942717
0.171178,0.447462
0.197943,0.315409
0.0354625,0.620411
0.242958,0.904813
0.845882,0.197577
0.253792,0.34254
0.0301828,0.427351
0.390088,0.935301
0.811548,0.711203
0.735069,0.0705588
0.61568,0.506607
0.211646,0.593402
0.566332,0.966399
0.289651,0.809778
0.0994903,0.220527
0.765099,0.273385
0.228248,0.7069
0.3932,0.0120243
0.48912,0.457015
0.656178,0.349193
0.101382,0.743095
0.44676,0.978118
0.370617,0.992798
0.9494,0.4438
0.867428,0.377606
0.499527,0.689474
0.412854,0.981597
0.702994,0.823939
0.401959,0.956114
0.596301,0.765465
0.496139,0.567522
0.129093,0.919523
0.216071,0.54326
0.750359,0.545213
0.466292,0.623371
0.379009,0.9682
0.522568,0.723258
0.540971,0.294778
0.513474,0.613819
0.953185,0.784906
0.927396,0.525803
0.336131,0.539109
0.176061,0.583758
0.736503,0.656392
0.746178,0.47676
0.140202,0.519089
0.969756,0.271493
0.658437,0.360729
0.945463,0.774102
0.0664998,0.773614
0.641102,0.34724
0.978149,0.311808
0.709281,0.588458
0.435072,0.846492
0.0468459,0.776086
0.194617,0.829005
0.630421,0.489029
0.495193,0.118686
0.657582,0.306558
0.581957,0.53151
0.526902,0.994446
0.773247,0.765221
0.686544,0.0837123
0.349376,0.858089
0.883419,0.24836
0.0450758,0.837062
0.843898,0.387646
0.426435,0.711386
0.9176,0.820399
0.934019,0.468459
0.715232,0.496414
0.873226,0.227668
0.271615,0.631825
0.133183,0.208808
0.76577,0.674642
0.915433,0.671194
0.32841,0.00637837
0.253395,0.479629
0.969115,0.28666
0.604541,0.45378
0.153203,0.846126
0.295663,0.156743
0.0611591,0.0348521
0.103092,0.279458
0.0599078,0.932035
0.748985,0.277139
0.419141,0.322855
0.594684,0.4138
0.802454,0.349925
0.312815,0.871181
0.565355,0.743919
0.819147,0.0785852
0.391186,0.0412305
0.245003,0.919492
0.296121,0.694021
0.232765,0.971374
0.534471,0.478805
0.334117,0.435041
0.435774,0.110446
0.793512,0.909818
0.704825,0.467544
0.497391,0.670248
0.215522,0.334849
0.370922,0.601489
0.830531,0.0703146
0.00311289,0.448836
0.277261,0.101505
0.78164,0.538163
0.611957,0.658773
0.318613,0.623066
0.302652,0.650777
0.449141,0.0154729
0.462905,0.088992
0.582598,0.655629
0.266823,0.967223
0.689291,0.277505
0.0771508,0.00234993
0.702933,0.326701
0.317515,0.142918
0.620258,0.786096
0.619831,0.251289
0.0793481,0.566057
0.278756,0.865902
0.697684,0.615558
0.543657,0.450056
0.951079,0.409955
0.779931,0.0331431
0.874996,0.972228
0.0305795,0.650594
0.369427,0.0833155
0.00958281,0.48912
0.388379,0.838832
0.0580462,0.143162
0.795526,0.206732
0.0944548,0.888974
0.167028,0.744224
0.0904569,0.382305
0.322947,0.1283
0.103214,0.686697
0.868343,0.657704
0.395581,0.0374157
0.525376,0.380993
0.675497,0.248604
0.537919,0.00869778
0.985839,0.168706
0.929258,0.264351
0.275704,0.0914945
0.894925,0.831355
0.184851,0.52797
0.111362,0.551805
0.0720542,0.24601
0.242042,0.033723
0.818934,0.984161
0.421705,0.322428
0.440382,0.744804
0.000824,0.792779
0.0331431,0.0744041
0.330882,0.918271
0.0930509,0.235847
0.871761,0.0735191
0.733116,0.679769
0.402936,0.0260628
0.832942,0.720908
0.619282,0.273812
0.651173,0.825861
0.892911,0.88461
0.932157,0.41847
0.482223,0.993774
0.0377819,0.608783
0.969604,0.616413
0.136174,0.752403
0.208747,0.930204
0.978149,0.245827
0.563128,0.68508
0.292673,0.464888
0.716575,0.89639
0.333293,0.25132
0.83758,0.477126
0.605335,0.855068
0.378155,0.966369
0.306803,0.737358
0.288797,0.009064
0.512864,0.141881
0.930784,0.744652
0.636006,0.839503
0.466872,0.759514
0.192816,0.952879
0.0117801,0.760643
0.40846,0.267769
0.323893,0.626026
0.690603,0.936949
0.318735,0.98822
0.503372,0.98233
0.18659,0.00738548
0.673299,0.503006
0.394421,0.490219
0.657918,0.99411
0.353984,0.0104373
0.808618,0.683157
0.0371715,0.187994
0.158757,0.29078
0.320017,0.78225
0.768731,0.120884
0.336039,0.756066
0.158422,0.88757
0.621265,0.966979
0.85934,0.184423
0.330821,0.641316
0.616657,0.0028077
0.309549,0.288034
0.273354,0.205054
0.29722,0.207953
0.866848,0.35902
0.0496231,0.255165
0.97,0.840358
0.657155,0.00671407
0.807489,0.608386
0.841792,0.996399
0.178625,0.562365
0.513779,0.169561
0.718467,0.883724
0.369549,0.214911
0.527635,0.271126
0.81167,0.929167
0.702689,0.474258
0.972381,0.271432
0.798334,0.0327464
0.121952,0.263344
0.75219,0.626362
0.243171,0.390973
0.303934,0.942808
0.0526444,0.664876
0.439772,0.469314
0.251137,0.994964
0.89346,0.114444
0.283486,0.0356151
0.235328,0.0660726
0.389294,0.158238
0.580493,0.791986
0.226325,0.706473
0.447249,0.589251
0.847133,0.191229
0.797296,0.588855
0.310312,0.5815
0.788812,0.62154
0.708335,0.346751
0.273537,0.8511
0.891873,0.407849
0.569597,0.581805
0.673391,0.652211
0.540391,0.145543
0.789972,0.169927
0.511979,0.275735
0.4073,0.866573
0.0591754,0.873226
0.446211,0.609241
0.192358,0.571642
0.512192,0.562334
0.975585,0.00738548
0.710166,0.868679
0.107761,0.201209
0.124973,0.332774
0.498215,0.957121
0.249275,0.262215
0.367107,0.685385
0.139958,0.123661
0.902921,0.555345
0.584216,0.169347
0.00762963,0.38496
0.0566424,0.690634
0.161229,0.172277
0.748863,0.0546892
0.936369,0.676565
0.452223,0.180883
0.194739,0.953673
0.575671,0.612445
0.496475,0.253365
0.0793176,0.840449
0.753594,0.183935
0.60564,0.0358898
0.658742,0.550768
0.588672,0.846156
0.920682,0.774743
0.623524,0.412122
0.837794,0.297311
0.876644,0.262581
0.240394,0.877956
0.81814,0.24134
0.33375,0.190405
0.0580462,0.124241
0.47261,0.624195
0.567217,0.0815455
0.398511,0.697165
0.0638142,0.642506
0.971557,0.985931
0.847835,0.317942
0.927122,0.98001
0.86343,0.537584
0.689688,0.765862
0.271432,0.0576189
0.774194,0.947661
0.312784,0.495712
0.806696,0.710166
0.744102,0.1489
0.695364,0.43083
0.62685,0.751091
0.983276,0.746788
0.751457,0.32609
0.913755,0.483047
0.477126,0.792871
0.240211,0.348643
0.269112,0.478774
0.311167,0.806299
0.71453,0.197272
0.462081,0.0221259
0.297739,0.0465102
0.244758,0.302011
0.716971,0.584643
0.526322,0.920133
0.023072,0.538408
0.98822,0.746666
0.361888,0.701315
0.0570391,0.580432
0.601276,0.177343
0.798273,0.5927
0.624165,0.626789
0.80398,0.788995
0.568957,0.669973
0.606128,0.894192
0.798486,0.105777
0.646352,0.568224
0.878414,0.100772
0.333781,0.357707
0.347179,0.00515763
0.221839,0.290323
0.557695,0.952025
0.835597,0.518052
0.372875,0.896023
0.180486,0.915433
0.99588,0.247871
0.4644,0.0390637
0.716117,0.760704
0.063448,0.354991
0.853084,0.824396
0.263314,0.139409
0.677969,0.824824
0.807184,0.960051
0.595752,0.723563
0.781732,0.143315
0.367748,0.514389
0.872036,0.134465
0.656789,0.713248
0.517014,0.156377
0.67568,0.537645
0.996429,0.0733055
0.220588,0.931516
0.980834,0.86639
0.870449,0.092288
0.575579,0.626026
0.633412,0.656148
0.390423,0.468978
0.822047,0.197424
0.665517,0.284738
0.438276,0.199255
0.985321,0.71865
0.849269,0.150578
0.611866,0.297555
0.0354015,0.926878
0.968322,0.104251
0.192328,0.109775
0.303934,0.906919
0.967132,0.403211
0.0722983,0.149998
0.110813,0.800562
0.0534379,0.712699
0.828181,0.660604
0.751427,0.841151
0.605945,0.34788
0.0985137,0.16071
0.800806,0.593585
0.997497,0.174749
0.768456,0.233406
0.732627,0.155766
0.814936,0.478805
0.781518,0.835566
0.751305,0.377392
0.0583209,0.800195
0.333354,0.619373
0.119999,0.996673
0.367138,0.345653
0.366466,0.256844
0.761834,0.114353
0.766411,0.245369
0.311106,0.681661
0.139714,0.737632
0.484298,0.753441
0.527543,0.633961
0.00845363,0.363659
0.681814,0.616626
0.522935,0.0363475
0.204901,0.855434
0.0871303,0.386578
0.371227,0.668477
0.82345,0.317454
0.16126,0.544328
0.475631,0.469069
0.540239,0.431562
0.165105,0.0752892
0.511856,0.702475
0.12534,0.885586
0.978759,0.696402
0.696066,0.306986
0.940916,0.249825
0.358531,0.423414
0.0631428,0.118809
0.093234,0.0479446
0.14304,0.700247
0.840785,0.464736
0.510392,0.958312
0.347758,0.0163274
0.889676,0.962127
0.178686,0.193487
0.756676,0.941221
0.174963,0.382519
0.720389,0.264412
0.142613,0.927641
0.961577,0.249184
0.0495926,0.663686
0.259316,0.20719
0.514267,0.576037
0.636708,0.632313
0.865963,0.7434
0.156682,0.93762
0.559282,0.220496
0.899899,0.64742
0.222999,0.0160222
0.65511,0.450545
0.125004,0.822901
0.353893,0.0213324
0.334635,0.656392
0.780908,0.0144353
0.363201,0.0570696
0.59035,0.139378
0.564745,0.0141911
0.160772,0.722098
0.0774255,0.26603
0.318705,0.658345
0.58742,0.13361
0.462905,0.166417
0.696036,0.543748
0.12009,0.24485
0.172033,0.397839
0.463637,0.241249
0.869564,0.942473
0.826319,0.438856
0.593524,0.298502
0.738639,0.0670492
0.693564,0.804468
0.523606,0.641682
0.66747,0.330424
0.979492,0.0418409
0.556108,0.219275
0.181677,0.229347
0.410169,0.0108646
0.934996,0.0167852
0.610675,0.605701
0.90759,0.790948
0.324015,0.0242622
0.97766,0.597186
0.87347,0.418653
0.824549,0.491836
0.307413,0.491775
0.294931,0.568041
0.94644,0.981536
0.575976,0.561937
0.190039,0.365551
0.705954,0.445021
0.364605,0.442854
0.45436,0.909116
0.893155,0.948668
0.102451,0.150121
0.569018,0.858669
0.155095,0.857204
0.214331,0.539201
0.515732,0.812555
0.504196,0.399213
0.155431,0.00958281
0.238197,0.200232
0.80755,0.694388
0.840815,0.681295
0.718436,0.237342
0.371044,0.654042
0.986877,0.241432
0.823481,0.225105
0.521805,0.792535
0.0013123,0.301645
0.151128,0.259041
0.743248,0.0362865
0.911802,0.546373
0.784692,0.367626
0.0527055,0.212775
0.035371,0.313028
0.78222,0.352733
0.554155,0.169317
0.290292,0.654317
0.00195318,0.278024
0.0781579,0.536332
0.85522,0.51149
0.125217,0.772149
0.15949,0.135563
0.92523,0.505875
0.106113,0.205908
0.923032,0.0673849
0.211707,0.153508
0.382946,0.492538
0.382916,0.715873
0.219764,0.154546
0.647023,0.870388
0.824183,0.41316
0.829707,0.925596
0.413404,0.687368
0.961394,0.42729
0.938658,0.858516
0.693564,0.0348827
0.0802637,0.409467
0.505783,0.0251167
0.362133,0.20658
0.985107,0.578692
0.916471,0.330302
0.959044,0.506455
0.930174,0.860958
0.763237,0.571459
0.304178,0.0258187
0.425275,0.062624
0.556993,0.61388
0.0455336,0.77694
0.50325,0.0642415
0.156774,0.0657674
0.739555,0.1348
0.343394,0.102359
0.467452,0.556993
0.901608,0.0257881
0.686331,0.583422
0.822108,0.118381
0.285928,0.834193
0.876064,0.672506
0.0711997,0.348155
0.0859706,0.703207
0.24958,0.245766
0.362529,0.162572
0.412519,0.90933
0.588672,0.812433
0.542558,0.0870083
0.932218,0.411542
0.0767846,0.827387
0.668233,0.373394
0.55855,0.649495
0.292489,0.550981
0.907773,0.856349
0.20716,0.304788
0.84228,0.396649
0.759911,0.510331
0.480209,0.181951
0.917844,0.661184
0.655843,0.26484
0.357524,0.724113
0.978973,0.785028
0.252297,0.902493
0.170171,0.0889004
0.537858,0.963897
0.702658,0.929624
0.937834,0.288614
0.281472,0.15302
0.53032,0.295175
0.192755,0.776543
0.136692,0.398877
0.0524918,0.866573
0.313974,0.159764
0.987518,0.121342
0.231666,0.776635
0.779046,0.564714
0.215186,0.582476
0.00061037,0.25782
0.235908,0.698691
0.681326,0.4344
0.130253,0.50325
0.525498,0.966247
0.828242,0.0699179
0.220496,0.564989
0.373089,0.234291
0.863796,0.626514
0.0132756,0.442885
0.0398877,0.124058
0.147862,0.042024
0.579608,0.456618
0.40669,0.162114
0.53151,0.658345
0.646657,0.854122
0.378185,0.875881
0.145146,0.6339
0.0273751,0.519242
0.772118,0.091464
0.610065,0.993103
0.421705,0.720573
0.616108,0.413831
0.485122,0.625385
0.399609,0.219947
0.645741,0.260323
0.584033,0.0805383
0.777459,0.859462
0.399335,0.00930815
0.228248,0.711509
0.481887,0.0899075
0.269387,0.936735
0.168523,0.718467
0.992065,0.922239
0.816065,0.770501
0.432447,0.0715049
0.177252,0.597339
0.206763,0.0249031
0.365001,0.259468
0.436995,0.00674459
0.435255,0.901883
0.249123,0.455885
0.120701,0.678579
0.624866,0.595721
0.745842,0.132237
0.888028,0.0997345
